income,expenses,debts,savings
51385,31518,15727,18294
26530,23139,14929,1898
52151,26478,9575,24715
63072,29294,10414,32736
31232,14351,16202,15260
27012,37656,10273,0
73691,25213,15796,46898
40823,2162,13770,37284
67039,29761,15708,35707
47690,22584,10233,24082
47570,46888,15787,0
56576,24145,10595,31371
36740,19023,15803,16136
51987,35079,21696,14738
44277,23395,16304,19251
30192,22205,16609,6326
55062,35095,19086,18058
46050,19595,7982,25656
47644,15427,23594,29857
31847,47259,9722,0
73871,35794,19398,36137
63150,27357,18734,33919
64462,29965,10489,33448
45418,35058,20044,8355
24062,39733,17489,0
79293,22440,24449,54408
49083,33661,15966,13825
38768,24932,14457,12390
56252,28110,12426,26899
67506,31606,6283,35271
49654,29933,13408,18380
69178,37355,13620,30461
66244,34870,16310,29743
33854,14918,7884,18147
39893,16421,13804,22091
64363,26302,17881,36272
9310,48286,18377,0
47758,21484,5700,25704
28537,27917,18532,0
42851,24636,13767,16838
45517,24459,14074,19650
44626,31782,3177,12526
41716,44007,22467,0
33542,34559,15883,0
84378,21964,7342,61679
78011,57532,16876,18791
32569,30785,16722,111
73731,24227,21112,47392
44008,44120,13451,0
51937,25309,15059,25122
49050,46629,11785,1242
40103,21293,17989,17011
64757,44300,11082,19348
51888,32010,10535,18824
42851,42910,14661,0
30431,49017,8870,0
36596,18673,23010,15622
25379,42757,24636,0
50183,15910,12732,32999
32050,19528,8067,11715
46016,21965,16682,22382
70551,35036,12589,34256
67989,30330,20873,35571
49515,28328,11064,20080
48693,31462,17722,15458
78198,35912,15569,40729
57811,36682,11618,19967
45082,40941,16200,2521
28609,48200,19392,0
55908,29786,15434,24578
62439,24789,15486,36101
40525,36135,10636,3326
54368,18557,20721,33738
44546,23212,20222,19311
47239,39993,12947,5951
12682,28758,14378,0
46673,17918,22071,26547
64540,15101,9332,48505
40528,30487,18021,8238
50787,41418,12206,8148
38660,41285,23890,0
55406,31108,15317,22766
46752,50089,21301,0
35911,28951,11193,5840
69988,28614,8757,40498
63933,4325,13828,58225
40926,25526,16313,13768
57466,38520,12446,17701
58061,45639,18791,10542
59634,21697,13950,36542
24586,34622,4592,0
65099,40468,17764,22854
41454,30112,10587,10283
44632,7167,13192,36145
89568,32472,22765,54819
54528,37614,23864,14527
44205,20525,12122,22467
16920,27458,17888,0
70846,18445,12238,51177
29821,4298,13565,24166
34948,40270,11971,0
45029,29962,6378,14429
71246,45976,15475,23722
61598,38573,16440,21381
47632,26457,11644,20010
54624,29168,20438,23412
40994,35661,12819,4051
52094,39668,11813,11244
51100,33226,17632,16110
64531,41055,7286,22747
64507,27033,19533,35520
57409,20028,12989,36082
44564,29351,19946,13218
61127,32051,21440,26932
48620,17984,18200,28816
33771,16632,10940,16045
43950,34473,8745,8602
51267,25936,7829,24548
63653,28341,20514,33260
47247,26403,14325,19411
31862,45206,12003,0
50851,42617,14339,6800
51701,17626,20403,32034
52787,24672,18893,26225
63798,38500,17192,23578
65283,36019,18189,27445
41086,29585,15900,9911
40757,18623,16510,20483
34397,23174,16105,9612
60482,24832,14999,34150
71732,32769,18766,37086
45273,47037,16806,0
46378,23131,10596,22187
72001,19739,17644,50497
57583,28914,16236,27045
56543,40317,18057,14420
32136,15531,14478,15157
60180,44536,19058,13738
36062,28279,14692,6313
32989,22656,18619,8471
44798,13998,12717,29528
41213,37065,13063,2841
46676,28288,18010,16587
28385,31707,13341,0
64382,20991,26028,40788
66915,26809,17832,38322
20789,25134,15124,0
64676,28994,19099,33772
37842,23304,12596,13278
62854,14658,19615,46234
48973,57284,19476,0
50431,16365,21267,31939
47223,31814,12795,14129
68181,12279,8886,55013
31406,10029,11949,20182
59117,30978,13591,26779
66519,31743,23336,32442
60745,42614,25975,15533
84870,33995,16723,49202
42065,28501,15046,12059
64359,20503,13250,42531
48408,44990,19123,1505
68501,39288,25942,26618
49884,17536,23929,29955
44181,30379,20689,11733
69591,31440,20616,36089
42626,26543,19161,14166
28809,37718,14763,0
42247,38317,11317,2798
59285,28095,14895,29700
70880,27191,17111,41977
51666,44989,7731,5903
69772,39328,14235,29020
29627,30723,10870,0
43351,13707,20069,27637
45671,33440,12251,11005
48281,36980,16641,9636
51261,2454,11499,47657
60363,32518,22988,25546
43327,25833,6496,16844
52085,27791,17379,22556
49323,20926,8613,27535
36111,28518,12453,6347
48294,43919,16030,2772
47845,25536,16276,20681
47523,39655,16146,6253
50476,21936,15758,26964
51135,37587,11790,12369
43515,30016,14179,12081
69090,33520,15158,34054
32457,30071,15976,788
39185,36416,14671,1301
91699,4324,18647,85510
34430,15801,15466,17082
29693,34170,16006,0
61017,9564,13086,50144
18843,24694,9737,0
46470,29456,15770,15437
82187,21718,21037,58365
26825,23084,17219,2019
20270,32715,10912,0
27512,40092,19073,0
63475,20415,13324,41727
66871,24249,18573,40764
42311,22687,13156,18308
60248,5786,16766,52785
70853,31417,12407,38195
76810,39347,12534,36209
46304,40166,7168,5421
15477,21292,17560,0
37686,17483,16850,18518
43597,30216,17132,11667
46115,38292,16376,6185
47182,31548,11188,14515
66783,32893,19829,31907
69116,41418,19963,25701
47424,22608,11058,23710
66477,27800,17660,36911
55364,46346,19374,7080
50967,28031,12649,21671
63598,17326,13519,44920
51083,23306,17670,26010
80867,20618,7448,59504
28423,33571,9557,0
42272,21040,10051,20226
48102,32710,6018,14790
56591,22639,20424,31909
69019,8766,5059,59747
49634,33066,16715,14896
28666,31484,19058,0
62637,35177,13532,26106
61324,23270,11658,36888
20872,22204,16164,0
49942,34014,15009,14427
26147,45190,20017,0
40030,30111,1857,9733
36457,34245,10406,1171
62138,26784,17807,33573
51752,14563,15252,35663
30716,39674,18760,0
63200,39084,16310,22485
28492,37107,14326,0
54951,28180,13488,25422
37789,35970,26625,0
44514,38937,22674,3309
57564,46201,17477,9615
57821,39885,15392,16396
70054,30638,17690,37647
48766,16917,19134,29935
54596,31556,17094,21330
43433,32565,11243,9743
52729,37090,23922,13246
56592,43538,16231,11430
48525,29048,25069,16970
22943,51009,15935,0
54972,12407,13771,41187
55468,34193,21920,19083
39797,22014,16505,16132
30734,10927,15667,18240
72138,27982,8998,43256
57371,15428,18301,40112
46563,28385,12533,16924
32944,30347,12761,1320
37672,41185,12547,0
69538,14924,17195,52894
52064,39084,7323,12247
41741,30980,13945,9366
57645,40288,19901,15366
37784,25682,8771,11224
72512,16677,15864,54248
70292,17825,11843,51282
43001,17081,12981,24621
40569,34778,23275,3463
10728,44769,6747,0
27776,24350,18828,1543
29907,36291,12610,0
52027,14765,12361,36025
45106,31803,9442,12358
29819,36685,18769,0
45782,15518,14042,28859
57580,27961,13411,28277
57917,37159,15549,19203
21504,662,14148,19427
48076,43354,4996,4222
29249,33536,12545,0
63525,37167,19477,24410
61762,25872,7466,35143
36529,12772,9550,22802
38509,35340,12866,1882
43080,29174,11371,12768
16208,30321,14860,0
55039,40876,9534,13209
45907,37620,13060,6981
64552,49212,14760,13864
33523,31538,18244,160
40713,23087,21223,15503
27402,28115,13692,0
34935,34156,24440,0
32270,40158,14080,0
64939,15329,19144,47695
39526,30085,24657,6975
51862,46095,15696,4197
44288,27597,8132,15877
30958,39310,15454,0
47475,34931,11941,11349
58986,39558,13627,18065
31883,21902,24924,7488
62136,21945,8886,39302
37254,30202,16502,5401
42755,14677,10611,27016
57960,27302,13461,29311
40048,32528,18724,5647
50563,47846,16590,1058
45279,34027,13874,9864
51940,36252,11750,14513
14288,41644,16580,0
22554,20353,23538,0
59239,28349,10493,29840
65557,54254,24558,8847
36342,29208,20997,5034
46339,41164,21846,2990
54420,39637,16542,13128
60398,15218,20855,43094
19584,33104,9955,0
36709,31467,11659,4076
45011,33299,18829,9829
60547,22458,16479,36441
87476,18830,14258,67220
46579,25239,2486,21091
28895,29022,12822,0
56034,41849,9129,13272
69814,48173,17467,19894
51620,43965,14044,6250
36400,38601,11858,0
64369,19956,28214,41591
59953,25911,20190,32023
34608,32099,20279,481
55721,23675,26011,29444
64958,35772,19010,27285
67728,37204,11145,29409
49003,35362,10560,12585
44628,40251,19824,2394
68409,20954,4703,46984
31847,39328,14611,0
56578,23043,4144,33120
29449,20590,15494,7309
65980,35321,19270,28732
46129,42158,16397,2331
69028,34880,19690,32179
57371,30208,24824,24680
31651,33101,14282,0
71369,31364,29038,37101
73268,18740,16063,52921
63234,17573,19745,43686
38576,29211,11944,8170
45409,30798,23096,12301
52181,30113,20208,20047
39444,36761,22357,447
75385,27845,15272,46012
52164,35629,8722,15662
9449,28554,17301,0
55090,48233,6514,6205
44777,30807,13319,12638
48876,53407,15955,0
44470,33520,26886,8261
62105,27863,16592,32582
66795,21005,15697,44220
54245,15571,14684,37205
44910,20085,8289,23996
49379,21203,15429,26633
50293,33948,15514,14793
37963,24738,10156,12209
58683,31869,9066,25907
56900,42819,12592,12821
73106,29121,15324,42452
68830,50791,12712,16767
39714,18241,9745,20498
62304,28494,16446,32165
35735,24606,17694,9359
60438,39365,15606,19512
42250,7602,12185,33429
34651,15568,17974,17285
54200,28926,14047,23869
9881,45513,9054,0
23735,32258,20181,0
47337,16484,16767,29176
51236,18028,14403,31767
44460,46729,7144,0
26308,23788,11275,1392
37731,20570,25092,14651
55868,44773,7458,10349
58726,40110,13743,17241
49756,42740,14918,5524
67352,20499,16602,45192
55960,14748,7514,40460
38788,31331,15870,5870
45792,33351,6569,11784
28957,33646,15487,0
48377,44781,11738,2422
66681,12662,10670,52952
60279,38596,19174,19765
71030,19033,13821,50614
45456,38557,17368,5162
70191,25250,17534,43187
47100,21860,21349,23105
72073,23900,8958,47277
49672,15543,19595,32169
60608,30404,15082,28695
72126,22273,13109,48542
47098,37862,9253,8310
53275,36400,18032,15071
69332,46881,10388,21412
48004,33663,17589,12582
30186,35206,24639,0
82145,44000,19899,36155
42953,23723,21957,17034
52381,15117,11404,36123
67340,32000,18813,33458
40872,15773,9278,24171
34881,54539,13832,0
53806,44554,23706,6881
23103,51639,11960,0
45681,30624,20556,13001
53675,35505,20078,16162
45950,25405,20373,18507
26848,38829,8664,0
73912,17844,17626,54305
51553,4569,14217,45562
71467,22092,20442,47330
46099,15445,6724,29981
36799,44779,16838,0
54037,48156,16131,4267
46763,15970,5049,30288
32333,42917,10572,0
72046,39513,5849,31948
40665,14302,11368,25226
22396,26097,17746,0
69922,24198,15976,44126
42435,37479,15847,3371
40882,17712,9801,22189
23519,29011,20602,0
76114,23140,14905,51483
30657,34733,15168,0
50876,27832,19701,21073
63689,24647,10043,38037
56325,27867,16142,26843
49105,50360,17117,0
24475,25831,12272,0
37854,19589,18261,16438
52817,35834,17385,15244
38192,28564,14494,8178
53050,15847,14339,35769
60226,52314,17617,6150
64437,26475,18942,36067
31607,26221,15314,3854
82949,31598,20600,49291
61512,47301,18292,12381
49974,13202,6057,36166
66343,32759,7975,32786
85481,50872,20911,32517
28419,31287,13766,0
46621,17646,15820,27393
14323,23816,20696,0
52889,32068,14967,19324
55480,43308,15186,10653
49412,26606,10656,21740
40181,38266,16849,230
19257,15646,17932,1817
55603,15562,12110,38830
71831,25171,10389,45621
41134,44380,28131,0
56600,30688,14535,24458
26477,32898,11581,0
56858,32780,18532,22224
44099,41092,14746,1532
38563,23897,9571,13708
38594,36882,17415,0
44095,21691,10734,21330
55736,49832,22882,3615
30317,21996,17472,6573
44043,21176,13615,21505
49377,35496,15546,12326
33514,30797,19516,765
76949,33268,15929,42088
37197,32273,25610,2363
39958,19096,20679,18794
35325,46133,17438,0
76977,38935,10315,37010
58293,43589,14265,13277
35951,24716,17394,9495
66593,34165,10885,31339
53010,31973,21467,18890
53858,41280,10129,11565
44832,41602,11813,2048
38758,31930,12188,5609
55066,14820,18719,38374
41823,47796,10975,0
77251,35559,6000,41092
30960,23915,20440,5001
73042,34065,12778,37699
48330,14889,9657,32475
54486,40553,11225,12810
62497,15287,23583,44851
40546,27791,11714,11583
62963,32444,14383,29080
9386,40388,12765,0
39200,31065,8836,7251
36139,36349,11286,0
31197,29718,8494,629
46775,29678,19779,15119
55786,30854,15504,23381
60539,28109,27413,29688
53613,13134,11455,39333
40014,22316,10705,16627
55535,32447,22668,20821
51864,27508,20289,22327
64040,28441,16923,33906
61654,26766,9431,33944
50457,21364,23724,26720
36541,25069,14639,10008
40205,26931,12846,11989
41753,30051,20714,9630
45271,33933,14888,9849
54020,28194,9171,24908
60727,19703,15201,39503
49233,16019,11093,32104
50241,55974,-46,0
52149,18701,10591,32388
42261,24813,12361,16211
36119,35170,9221,26
23668,33608,17876,0
39572,35208,11112,3252
57097,25572,17392,29785
39456,32385,8833,6187
46432,30613,19546,13864
56996,26878,8617,29256
57810,32454,3292,25026
33807,40553,21186,0
64955,29777,10720,34106
66910,29844,23784,34687
33052,40681,17822,0
37642,39613,18951,0
67866,45839,20227,20004
47797,12437,15563,33803
16703,39051,15620,0
29004,36015,21406,0
46259,21143,15556,23560
32554,32515,11359,0
43798,40511,17928,1494
50485,21708,4431,28333
71933,34425,21597,35348
45643,38713,21702,4759
66088,19289,20990,44700
71431,28577,20798,40774
71514,33009,14579,37047
54271,22038,14466,30786
20550,21208,8851,0
56912,28649,23740,25889
65725,38016,12574,26451
48783,36437,16699,10676
76168,21385,16270,53156
62897,36521,8297,25546
58524,21640,6276,36256
66295,13898,15027,50894
55000,26328,12731,27398
12607,41229,14552,0
42512,36559,20327,3920
67957,29984,16124,36360
37886,25832,18792,10174
46647,26102,17226,18822
34327,31087,13418,1898
76758,19315,9990,56444
75222,26518,16323,47071
36741,27844,15419,7355
52209,16489,19575,33762
39792,21615,14245,16752
59224,34105,13513,23767
57645,30095,13852,26164
62175,26912,10406,34222
54978,20885,22234,31869
94031,45768,20698,46193
34581,21620,8934,12067
24340,32515,19019,0
44103,25121,5774,18404
26480,30362,19926,0
27613,34576,11518,0
34980,16297,16799,17003
36167,29933,5352,5698
35680,41907,9006,0
57773,47615,17343,8423
42407,28699,11495,12558
47307,30416,10800,15811
63413,52113,21979,9102
38505,41349,26054,0
46031,23827,19685,20235
55486,23810,9540,30722
20876,39565,23817,0
14226,19889,7192,0
55191,40877,13477,12966
57380,33342,15273,22510
80963,35177,24620,43324
52371,27432,19563,22982
62296,23701,12681,37326
47067,44619,10275,1420
54458,27532,20010,24925
75008,25890,12333,47884
18140,29198,16083,0
56204,31930,8151,23458
82033,19691,17846,60557
54230,24351,17443,28134
74758,23819,8791,50059
40561,38452,20158,93
49519,21140,17773,26601
50502,12442,18700,36190
16736,10329,13106,5096
32477,15296,15894,15591
33546,43615,15316,0
62330,30162,14259,30742
63082,35012,15852,26484
54860,35364,21282,17367
62361,30561,20374,29762
47537,29252,9090,17376
68028,40445,19927,25590
50131,31459,20955,16576
50867,43990,14244,5452
46016,36208,17542,8053
60266,23822,17470,34697
43682,25028,10750,17579
64646,22725,13090,40612
33017,42175,18754,0
33516,25949,12520,6315
60311,22015,19877,36308
48671,33197,21524,13321
43191,29028,20718,12091
63350,32945,24899,27915
40891,48898,14546,0
46996,39130,15886,6277
70988,30270,16603,39057
73087,15915,14698,55702
73585,25000,17710,46814
45768,37110,6443,8013
68460,18289,16024,48568
35765,51409,8112,0
36396,30144,10186,5233
14743,30488,18664,0
75093,23333,14004,50359
37040,34967,18488,224
48102,18419,13896,28293
36345,51648,20532,0
60427,43173,13804,15873
44365,39842,5225,4000
30427,16095,16126,12719
56624,32054,4155,24154
28494,42090,7736,0
37438,35931,10585,448
18396,19978,9961,0
28640,23499,12274,3913
52677,25480,9789,26218
20531,23965,7970,0
27782,45287,22709,0
49964,10789,11609,38014
41845,36559,3846,4901
79880,17076,13195,61484
77508,20387,9376,56183
36981,9902,10575,26021
58357,24509,18551,31992
61239,45107,12759,14856
41037,32648,9237,7465
27566,18016,17231,7826
49815,40171,20749,7569
47407,42313,17684,3325
43463,31040,2732,12149
56634,50347,9425,5344
38739,38215,15237,0
32720,36826,13778,0
51636,21966,13363,28333
55789,36273,10086,18507
32350,32167,7972,0
63921,35198,25038,26219
23442,23154,15135,0
41328,31280,18210,8227
46129,21831,15031,22794
40456,8528,15231,30404
41524,39983,14689,72
78066,14976,9397,62150
37236,31071,7427,5422
86618,33330,16931,51594
56556,33265,15939,21697
51380,27169,19691,22241
57143,32712,18676,22563
87948,34709,10957,52143
35096,37349,20662,0
33193,47334,18825,0
38677,32341,18454,4490
50482,30640,26246,17217
